isin,wkn,name,fundProvider,quote,quote52Low,quote52High,ytdReturnCUR,fees,yearVolatilityCUR,fundCurrency,threeMonthReturnCUR,monthReturnCUR,sixMonthReturnCUR,inceptionDate,ticker,yearReturnCUR,domicileCountry,weekReturnCUR,yearReturn1CUR,quoteDate,currencyRisk,UCITSCompliance,securitiesLending
IE000TMA7T63,A3C5RZ,Global X China Clean Energy UCITS ETF USD Accumulating,Global X,32.61,31.7,46.34,-0.0423,0.0068,0.2944,USD,-0.0227,-0.0693,-0.1676,1/18/2022,CCLN,-0.2135,Ireland,-0.0482,,3/21/2023,Currency unhedged,Yes,No
IE000HU1UG00,A3C5S1,Global X China Cloud Computing UCITS ETF USD Accumulating,Global X,32.12,23.26,35.77,0.1431,0.0068,0.3583,USD,0.1694,-0.027,0.0734,1/18/2022,CCLD,-0.0626,Ireland,-0.0062,,3/21/2023,Currency unhedged,Yes,No
IE00094FRAA6,A3C5S0,Global X China Electric Vehicle and Battery UCITS ETF USD Accumulating,Global X,26.24,25.8,44.63,-0.074,0.0068,0.3556,USD,-0.109,-0.0991,-0.207,1/18/2022,CAUT,-0.2804,Ireland,-0.0347,,3/21/2023,Currency unhedged,Yes,No
LU2265794276,A2QJ9G,UBS ETF (LU) Solactive China Technology UCITS ETF (USD) A-acc,UBS ETF,5.51,4.33,7.42,-0.0036,0.0047,0.3963,USD,0.0183,-0.0793,-0.0639,3/5/2021,UIC2,-0.1016,Luxembourg,0.0109,-0.2759,3/21/2023,Currency unhedged,Yes,Yes
LU2265794946,A2QJ9P,UBS ETF (LU) Solactive China Technology UCITS ETF (hedged to EUR) A-acc,UBS ETF,4.82,3.63,6.52,-0.0306,0.0053,0.4137,EUR Hedged,-0.0084,-0.1055,-0.0519,3/5/2021,UIC1,-0.1824,Luxembourg,-0.0145,-0.344,3/21/2023,Currency hedged,Yes,Yes
IE00BK5BCH80,A2QFEN,L&G Clean Energy UCITS ETF,Legal & General (LGIM),10.56,9.86,12.26,-0.0307,0.0049,0.2363,USD,-0.0387,-0.0754,-0.0705,11/11/2020,RENW,-0.0771,Ireland,-0.0307,-0.0376,3/21/2023,Currency unhedged,Yes,No
IE00BK5BC891,A2PM52,L&G Clean Water UCITS ETF,Legal & General (LGIM),13.36,11.98,14.34,0.0277,0.0049,0.2022,USD,0.023,-0.0684,0.0317,7/2/2019,XMLC,-0.0277,Ireland,-0.0007,-0.1329,3/21/2023,Currency unhedged,Yes,No
IE00BDDRF924,A2JR0H,HANetf HAN-GINS Cloud Technology Equal Weight UCITS ETF,HANetf,8.37,7.41,10.76,0.0878,0.0059,0.3072,USD,0.085,-0.0493,-0.0072,10/5/2018,5XYE,-0.1988,Ireland,0.0234,-0.3411,3/21/2023,Currency unhedged,Yes,No
IE00BFXR5V83,A2N4PS,L&G Europe ex UK Equity UCITS ETF,Legal & General (LGIM),13.98,11.73,14.46,0.0527,0.001,0.1686,EUR,0.0543,-0.045,0.1203,10/8/2018,ETLN,0.0029,Ireland,0,-0.125,3/21/2023,Currency unhedged,Yes,No
IE00BFXR5S54,A2N4PQ,L&G Global Equity UCITS ETF,Legal & General (LGIM),13.39,12.41,14.73,0.0318,0.001,0.1964,USD,0.0294,-0.0355,-0.0104,10/8/2018,ETLQ,-0.0647,Ireland,0.0153,-0.1296,3/21/2023,Currency unhedged,Yes,No
IE00BFXR5W90,A2N4PT,L&G Asia Pacific ex Japan Equity UCITS ETF,Legal & General (LGIM),11.23,10.59,12.39,-0.0183,0.001,0.1554,USD,-0.0079,-0.0624,-0.0217,10/8/2018,ETLK,-0.0481,Ireland,-0.0131,0.0009,3/21/2023,Currency unhedged,Yes,No
IE00BFXR5T61,A2N4PR,L&G Japan Equity UCITS ETF,Legal & General (LGIM),10.52,9.72,11.19,0.0294,0.001,0.1917,USD,0.0096,-0.0113,0.0243,10/8/2018,ETLR,-0.0357,Ireland,-0.0141,-0.1113,3/21/2023,Currency unhedged,Yes,No
IE00BFXR5Q31,A2N4RG,L&G US Equity UCITS ETF,Legal & General (LGIM),14.28,13.31,16.26,0.032,0.0005,0.2437,USD,0.0298,-0.0334,-0.0393,10/8/2018,ETLS,-0.0851,Ireland,0.0245,-0.1507,3/21/2023,Currency unhedged,Yes,No
IE00BMH5Y327,A2QPB0,Global X Data Center REITs & Digital Infrastructure UCITS ETF USD Accumulating,Global X,10.41,9.99,13.62,0.0116,0.005,0.2459,USD,0.0165,-0.0499,-0.1066,12/7/2021,V9N,-0.1709,Ireland,0.0145,-0.2647,3/21/2023,Currency unhedged,Yes,No
IE00BF92J153,A2H5GM,L&G Digital Payments UCITS ETF,Legal & General (LGIM),5.87,5.19,6.84,0.0451,0.0049,0.3137,USD,0.0722,-0.0524,-0.0052,5/26/2021,DPGA,-0.1319,Ireland,0.023,-0.2603,3/21/2023,Currency unhedged,Yes,No
IE000FP52WM7,A3DJQP,Global X Disruptive Materials UCITS ETF USD Accumulating,Global X,13.71,13.46,16.54,-0.0665,0.005,,USD,-0.0772,-0.1133,-0.1098,9/7/2022,D6AT,,Ireland,-0.0334,,3/21/2023,Currency unhedged,Yes,No
IE00BMH5XY61,A2QPBX,Global X E-commerce UCITS ETF USD Accumulating,Global X,7.4,6.79,9.88,0.0338,0.005,0.3948,USD,0.0295,-0.1103,-0.059,11/16/2021,E61Z,-0.241,Ireland,-0.0054,-0.3717,3/21/2023,Currency unhedged,Yes,No
IE00BF0M6N54,A2H5GL,L&G Ecommerce Logistics UCITS ETF,Legal & General (LGIM),13.26,11.83,14.74,0.0377,0.0049,0.2005,USD,0.0443,-0.0531,0.0637,1/23/2018,ETLH,-0.1063,Ireland,0.0115,-0.1697,3/21/2023,Currency unhedged,Yes,No
IE000HMSHYJ6,A3DGLA,HANetf Electric Vehicle Charging Infrastructure UCITS ETF Acc,HANetf,3.71,3.49,8.4,-0.0289,0.0065,,USD,-0.0134,-0.2099,-0.4825,4/25/2022,ELEC,,Ireland,-0.0264,,3/21/2023,Currency unhedged,Yes,No
IE000ST40PX8,A3DLEJ,L&G Emerging Cyber Security ESG Exclusions UCITS ETF USD Accumulating,Legal & General (LGIM),8.77,7.56,10.08,0.1124,0.0049,,USD,0.0984,-0.029,-0.0793,9/1/2022,ES6Y,,Ireland,0.0187,,3/21/2023,Currency unhedged,Yes,No
IE000QNJAOX1,A3DHPB,L&G Optical Technology & Photonics ESG Exclusions UCITS ETF USD Accumulating,Legal & General (LGIM),9.23,8.49,10.07,0.0516,0.0049,,USD,0.028,-0.0497,-0.0108,9/1/2022,LADR,,Ireland,-0.0245,,3/21/2023,Currency unhedged,Yes,No
LU1691909508,LYX0XS,Lyxor Global Gender Equality (DR) UCITS ETF - Acc,Lyxor ETF,12.14,11.23,13,0.0093,0.002,0.1823,USD,0.0136,-0.0638,0.0059,10/12/2017,VOOM,-0.0563,Luxembourg,-0.0017,-0.1062,3/21/2023,Currency unhedged,Yes,No
IE00BDR5H412,A2H5CF,UBS ETF (IE) Global Gender Equality UCITS ETF (hedged to CHF) A-acc,UBS ETF,15.37,13.79,16.61,0.0007,0.003,0.1837,CHF Hedged,0.0026,-0.0685,-0.0109,12/19/2017,AW1A,-0.0229,Ireland,-0.037,-0.0617,3/17/2023,Currency hedged,Yes,No
IE00BDR5H073,A2H5JL,UBS ETF (IE) Global Gender Equality UCITS ETF (hedged to EUR) A-acc,UBS ETF,18.21,16.26,19.55,0.0107,0.003,0.1815,EUR Hedged,0.0164,-0.0575,0.0398,12/19/2017,GGUE,-0.0634,Ireland,-0.0061,-0.1045,3/21/2023,Currency hedged,Yes,No
IE00BMQ8YK98,A3CT5D,HANetf ETC Group Digital Assets & Blockchain Equity UCITS ETF,HANetf,1.51,1.09,4.28,0.3186,0.006,0.6463,USD,0.2845,-0.0132,-0.1437,11/15/2021,KO1N,-0.6099,Ireland,0.1374,-0.7494,3/21/2023,Currency unhedged,Yes,No
IE000KDY10O3,A3DE9M,HANetf ETC Group Global Metaverse UCITS ETF,HANetf,6.82,5.59,8.22,0.1684,0.0065,0.3815,USD,0.1603,-0.0232,0.012,3/15/2022,M37R,-0.1492,Ireland,0.0386,,3/21/2023,Currency unhedged,Yes,No
LU2370241684,LYX9ZT,Lyxor Corporate Green Bond (DR) UCITS ETF - Acc,Lyxor ETF,8.75,8.57,9.43,0.0139,0.002,0.0652,EUR,0.0069,-0.0046,-0.0113,8/12/2021,PLAN,-0.0761,Luxembourg,-0.0023,-0.131,3/21/2023,Currency unhedged,Yes,No
DE000ETFL532,ETFL53,Deka Euro Corporates 0-3 Liquid UCITS ETF,Deka ETFs,923,911.17,951.87,0.0065,0.0015,0.0171,EUR,0.0055,0.0048,0.0068,8/9/2019,ELFF,-0.0204,Germany,0.0026,-0.0367,3/21/2023,Currency unhedged,Yes,No
LU2356220926,LYX9ZR,Lyxor Euro Government Green Bond (DR) UCITS ETF - Acc,Lyxor ETF,7.34,6.87,9.23,0.047,0.002,0.1654,EUR,0.018,0.0309,-0.0174,6/25/2021,EAH,-0.2131,Luxembourg,0.0152,-0.3036,3/21/2023,Currency unhedged,Yes,No
LU2089238625,A2PWMN,Amundi Prime Euro Corporates UCITS ETF DR (C),Amundi ETF,17.61,16.85,19.12,0.0174,0.0005,0.0604,EUR,0.0103,0.0023,0.0121,1/15/2020,PRAC,-0.0819,Luxembourg,0.0023,-0.1419,3/21/2023,Currency unhedged,Yes,Yes
LU1931975079,A2PBLN,Amundi Prime Euro Corporates UCITS ETF DR (D),Amundi ETF,17.73,17.04,19.34,0.0145,0.0005,0.0609,EUR,0.0075,-0.0006,0.0095,3/12/2019,PR1C,-0.0843,Luxembourg,-0.0006,-0.1417,3/21/2023,Currency unhedged,Yes,Yes
FR0010510800,LYX0B6,Lyxor Euro Overnight Return UCITS ETF - Acc,Lyxor ETF,103.62,102.83,103.62,0.0046,0.001,0.0011,EUR,0.0052,0.0019,0.0076,9/13/2007,L8I3,0.0048,France,0.0006,-0.0013,3/21/2023,Currency unhedged,Yes,No
NL0010731816,A14PPP,VanEck Sustainable European Equal Weight UCITS ETF,VanEck,63.08,53.45,66.86,0.054,0.004,0.1707,EUR,0.0575,-0.0471,0.1011,10/1/2014,V3ET,-0.0281,Netherlands,-0.0022,-0.124,3/21/2023,Currency unhedged,Yes,No
LU2089238898,A2PWMP,Amundi Prime Euro Govies UCITS ETF DR (C),Amundi ETF,16.92,16.32,19.2,0.0345,0.0005,0.0931,EUR,0.0203,0.0246,0.0018,1/15/2020,PRAR,-0.116,Luxembourg,0.0143,-0.1811,3/21/2023,Currency unhedged,Yes,Yes
LU1931975152,A2PBLP,Amundi Prime Euro Govies UCITS ETF DR (D),Amundi ETF,16.98,16.38,19.62,0.0344,0.0005,0.0932,EUR,0.0203,0.0245,0.0015,3/12/2019,PR1R,-0.1158,Luxembourg,0.0142,-0.1813,3/21/2023,Currency unhedged,Yes,Yes
LU2233156582,A2QEUJ,Amundi Prime Euro Government Bonds 0-1Y UCITS ETF DR (C),Amundi ETF,19.81,19.67,19.83,0.0051,0.0005,0.0045,EUR,0.0056,0.0041,0.0066,10/8/2020,PRAB,-0.001,Luxembourg,0.0015,-0.0081,3/21/2023,Currency unhedged,Yes,Yes
DE000ETFL490,ETFL49,Deka Eurozone Rendite Plus 1-10 UCITS ETF,Deka ETFs,80.63,78.31,90.85,0.0314,0.0015,0.0722,EUR,0.0233,0.021,0.0057,11/2/2015,ELFD,-0.0883,Germany,0.0135,-0.1445,3/21/2023,Currency unhedged,Yes,Yes
DE000ETFL474,ETFL47,Deka Oekom Euro Nachhaltigkeit UCITS ETF,Deka ETFs,16.84,12.92,17.79,0.0942,0.004,0.2188,EUR,0.0913,-0.0566,0.1912,8/4/2015,ELFB,0.0215,Germany,-0.0054,-0.162,3/21/2023,Currency unhedged,Yes,No
LU1233598447,LYX0T3,Lyxor Fed Funds US Dollar Cash UCITS ETF - Acc,Lyxor ETF,100.97,94.86,111.06,0.009,0.001,0.1007,USD,0.0042,0.0054,-0.0459,6/5/2015,B8TC,0.0581,Luxembourg,0.0042,0.079,3/21/2023,Currency unhedged,Yes,No
LU2090062352,LYX038,Lyxor Fed Funds US Dollar Cash UCITS ETF - Dist,Lyxor ETF,96.49,91.4,106.63,0.0046,0.001,0.1042,USD,-0.0002,0.0003,-0.0501,3/6/2020,C101,0.0534,Luxembourg,-0.0004,0.0789,3/21/2023,Currency unhedged,Yes,No
DE000ETFL607,ETFL60,Deka Future Energy ESG UCITS ETF,Deka ETFs,92.43,90,125.31,-0.0405,0.0055,,EUR,-0.0681,-0.0981,-0.2161,7/5/2022,D6RD,,Germany,-0.0455,,3/21/2023,Currency unhedged,Yes,No
LU2089238039,A2PWMH,Amundi Prime Europe UCITS ETF DR (C),Amundi ETF,22.84,19.44,23.69,0.0459,0.0005,0.1607,EUR,0.0468,-0.0461,0.1042,1/15/2020,PRAE,0.0045,Luxembourg,0,-0.0956,3/21/2023,Currency unhedged,Yes,Yes
LU1931974262,A2PBLF,Amundi Prime Europe UCITS ETF DR (D),Amundi ETF,25.27,21.98,25.95,0.0431,0.0005,0.1627,EUR,0.0445,-0.0486,0.1017,1/30/2019,PR1E,0.0019,Luxembourg,-0.0028,-0.0954,3/21/2023,Currency unhedged,Yes,Yes
LU2089238112,A2PWMJ,Amundi Prime Eurozone UCITS ETF DR (C),Amundi ETF,22.96,18.38,23.74,0.0787,0.0005,0.1858,EUR,0.0782,-0.0424,0.1607,1/15/2020,PRAZ,0.0458,Luxembourg,0.0022,-0.1201,3/21/2023,Currency unhedged,Yes,Yes
LU1931974429,A2PBLH,Amundi Prime Eurozone UCITS ETF DR (D),Amundi ETF,25.92,21.21,26.55,0.0755,0.0005,0.1855,EUR,0.0751,-0.0454,0.1569,1/30/2019,PR1Z,0.0427,Luxembourg,-0.0008,-0.1204,3/21/2023,Currency unhedged,Yes,Yes
LU2089238203,A2PWMK,Amundi Prime Global UCITS ETF DR (C),Amundi ETF,21.84,20.4,24.2,0.026,0.0005,0.1972,USD,0.0236,-0.0411,-0.0168,1/15/2020,PRAW,-0.073,Luxembourg,0.0102,-0.1332,3/21/2023,Currency unhedged,Yes,Yes
LU1931974692,A2PBLJ,Amundi Prime Global UCITS ETF DR (D),Amundi ETF,25.11,23.89,28.34,0.0263,0.0005,0.1949,USD,0.0238,-0.0407,-0.0166,1/30/2019,PR1W,-0.0725,Luxembourg,0.0105,-0.133,3/21/2023,Currency unhedged,Yes,Yes
LU2300295123,A3CM5D,Amundi Prime Emerging Markets UCITS ETF DR (C),Amundi ETF,14.53,13.98,16.75,-0.0116,0.001,0.148,USD,-0.0109,-0.0554,-0.064,9/14/2021,PRAM,-0.1044,Luxembourg,-0.0136,-0.1346,3/21/2023,Currency unhedged,Yes,Yes
LU2089238385,A2PWML,Amundi Prime Japan UCITS ETF DR (C),Amundi ETF,21.33,19.78,22.8,0.025,0.0005,0.1761,JPY,0.0157,-0.0148,0.0201,1/15/2020,PRAJ,-0.0361,Luxembourg,-0.022,-0.1087,3/21/2023,Currency unhedged,Yes,Yes
LU1931974775,A2PBLK,Amundi Prime Japan UCITS ETF DR (D),Amundi ETF,23.03,21.62,24.91,0.0225,0.0005,0.1734,JPY,0.0129,-0.0173,0.0175,1/30/2019,PR1J,-0.0384,Luxembourg,-0.0244,-0.1089,3/21/2023,Currency unhedged,Yes,Yes
LU2089238468,A2PWMM,Amundi Prime USA UCITS ETF DR (C),Amundi ETF,22.93,21.51,26.3,0.027,0.0005,0.2438,USD,0.0252,-0.0384,-0.0448,1/15/2020,PRAU,-0.0924,Luxembourg,0.0201,-0.1553,3/21/2023,Currency unhedged,Yes,Yes
LU1931974858,A2PBLL,Amundi Prime USA UCITS ETF DR (D),Amundi ETF,27.68,26.26,32.11,0.0269,0.0005,0.24,USD,0.025,-0.0388,-0.045,1/30/2019,PR1U,-0.0929,Luxembourg,0.0196,-0.1552,3/21/2023,Currency unhedged,Yes,Yes
IE00BM8R0N95,A2QRCP,Global X Genomics & Biotechnology UCITS ETF,Global X,7.96,7.2,11.22,-0.0646,0.005,0.431,USD,-0.0746,-0.1104,-0.1699,11/2/2021,GN0M,-0.2037,Ireland,-0.0225,-0.3285,3/21/2023,Currency unhedged,Yes,No
DE000ETFL516,ETFL51,Deka Germany 30 UCITS ETF,Deka ETFs,"1,504.90",192.57,561.62,0.0716,0.0009,0.1931,EUR,0.0729,-0.0466,0.1701,8/9/2019,ELFG,0.0104,Germany,-0.0017,-0.1478,3/21/2023,Currency unhedged,Yes,No
IE000BWKUES1,A3CYXG,Global X Clean Water UCITS ETF,Global X,20.06,17.91,22.67,0.0152,0.005,0.2127,USD,0.0163,-0.0676,-0.0182,12/7/2021,AKWA,-0.0273,Ireland,-0.0045,-0.1538,3/21/2023,Currency unhedged,Yes,No
IE0003Z9E2Y3,A3C7FZ,Global X Copper Miners UCITS ETF USD Accumulating,Global X,24.58,19.04,30.16,0.0211,0.0065,0.3093,USD,0.0241,-0.0819,0.1508,11/22/2021,4COP,-0.1155,Ireland,-0.004,0.0537,3/21/2023,Currency unhedged,Yes,No
LU2089238971,A2PWMQ,Amundi Prime Global Govies UCITS ETF DR (C),Amundi ETF,17.8,17.3,19.42,0.0316,0.0005,0.0826,EUR,0.0175,0.0274,-0.0186,1/15/2020,PRAG,-0.0756,Luxembourg,0.0124,-0.1298,3/21/2023,Currency unhedged,Yes,Yes
LU1931975236,A2PBLQ,Amundi Prime Global Govies UCITS ETF DR (D),Amundi ETF,18.09,17.59,20.08,0.0316,0.0005,0.0827,EUR,0.0178,0.0275,-0.0183,3/12/2019,PR1G,-0.0754,Luxembourg,0.0122,-0.1297,3/21/2023,Currency unhedged,Yes,Yes
IE0002RPS3K2,A3E40P,Global X Hydrogen UCITS ETF Acc USD,Global X,10.28,10.07,18.23,-0.0335,0.005,0.4808,USD,-0.0544,-0.1889,-0.2509,2/7/2022,HYCN,-0.4201,Ireland,-0.0666,,3/21/2023,Currency unhedged,Yes,No
LU1589350310,A2DN3V,Amundi ETF Global Infrastructure UCITS ETF,Amundi ETF,63.06,60.33,70.85,0.0212,0.0055,0.1367,EUR,0.0168,-0.0309,-0.0345,5/10/2017,10AE,-0.068,Luxembourg,-0.0107,-0.0837,3/17/2023,Currency unhedged,Yes,No
IE00BLCHJN13,A2QPB3,Global X Lithium & Battery Tech UCITS ETF USD Accumulating,Global X,9.89,9.67,13.97,-0.001,0.006,0.2502,USD,-0.059,-0.1007,-0.2504,12/7/2021,LI7U,-0.1641,Ireland,-0.0309,-0.2519,3/21/2023,Currency unhedged,Yes,No
IE000IM4K4K2,A3DRF9,Franklin Metaverse UCITS ETF,Franklin Templeton,22.82,18.52,25.89,0.2198,0.003,,USD,0.1766,-0.0174,-0.0395,9/6/2022,FLRA,,Ireland,0.0566,,3/21/2023,Currency unhedged,Yes,No
LU1852211991,A2JQXC,UBS ETF (LU) Sustainable Development Bank Bonds UCITS ETF (hedged to EUR) A-acc,UBS ETF,9.64,9.28,10.11,0.0179,0.0023,0.1134,EUR Hedged,0.0083,0.02,0.0094,4/30/2019,MDBE,-0.05,Luxembourg,0.0021,-0.0986,3/21/2023,Currency hedged,Yes,No
IE00B7KMNP07,A1JVYP,UBS ETF (IE) Solactive Global Pure Gold Miners UCITS ETF (USD) A-dis,UBS ETF,13.92,10.26,16.91,0.0888,0.0043,0.3463,USD,0.0953,0.1172,0.3521,11/15/2012,UBUD,-0.0558,Ireland,0.0878,-0.0303,3/21/2023,Currency unhedged,Yes,Yes
IE000UL6CLP7,A3DC8R,Global X Silver Miners UCITS ETF USD Accumulating,Global X,11.95,10.48,14.07,0.0171,0.0065,,USD,0,0.0435,0.1193,5/4/2022,SLVR,,Ireland,0.0549,,3/21/2023,Currency unhedged,Yes,No
IE00077FRP95,A3DEKS,Global X SuperDividend UCITS ETF USD Distributing,Global X,8.66,8.64,12.91,-0.0769,0.0045,0.1741,USD,-0.0788,-0.1211,-0.1476,2/15/2022,UDIV,-0.2286,Ireland,-0.0368,,3/21/2023,Currency unhedged,Yes,Yes
IE000NDWFGA5,A3DC8S,Global X Uranium UCITS ETF USD Accumulating,Global X,9.47,9.33,12.87,-0.0677,0.0065,,USD,-0.0375,-0.1426,-0.1887,4/20/2022,URNU,,Ireland,-0.0336,,3/21/2023,Currency unhedged,Yes,No
LU1563454310,LYX0WA,Lyxor Green Bond (DR) UCITS ETF - Acc,Lyxor ETF,45.85,44.17,50.94,0.0227,0.0025,0.0813,EUR,0.0098,0.008,-0.0156,2/21/2017,KLMT,-0.1139,Luxembourg,0.0033,-0.1802,3/21/2023,Currency unhedged,Yes,No
LU1563454823,LYX0WQ,Lyxor Green Bond (DR) UCITS ETF - Monthly Hedged to EUR - Acc,Lyxor ETF,43.79,41.88,49.81,0.025,0.003,0.0826,EUR Hedged,0.0129,0.0106,-0.0009,6/21/2017,KLMH,-0.1247,Luxembourg,0.0055,-0.1978,3/21/2023,Currency hedged,Yes,No
IE00BMYDM794,A2QMAL,L&G Hydrogen Economy UCITS ETF USD Acc,Legal & General (LGIM),4.68,4.52,6.49,0.0043,0.0049,0.2706,USD,-0.0128,-0.1025,-0.1077,2/1/2021,HTMW,-0.2611,Ireland,-0.0273,-0.3314,3/21/2023,Currency unhedged,Yes,No
LU2300295396,A2QP8D,Amundi iCPR Euro Corporate Climate Paris Aligned PAB UCITS ETF DR (C),Amundi ETF,44.46,42.82,47.77,0.0112,0.0016,0.0597,EUR,0.0052,0.0009,0.0089,3/30/2021,PABC,-0.073,Luxembourg,0.0023,-0.1218,3/21/2023,Currency unhedged,Yes,No
IE00BDDRF700,A2JR0J,HANetf HAN-GINS Tech Megatrend Equal Weight UCITS ETF,HANetf,9.29,7.92,12.24,0.1372,0.0059,0.2934,USD,0.1288,-0.0407,-0.0377,10/5/2018,T3KE,-0.217,Ireland,0.0325,-0.4142,3/21/2023,Currency unhedged,Yes,No
IE0001JH5CB4,DBX0SQ,Xtrackers Europe Net Zero Pathway Paris Aligned UCITS ETF 1C,Xtrackers,31.31,26.72,32.44,0.0498,0.0015,,EUR,0.0516,-0.0453,0.099,8/25/2022,XEPA,,Ireland,0.0013,,3/21/2023,Currency unhedged,Yes,No
IE000Y6L6LE6,DBX0RW,Xtrackers EMU Net Zero Pathway Paris Aligned UCITS ETF 1C,Xtrackers,38.05,30.63,39.5,0.085,0.0015,0.1945,EUR,0.0831,-0.0453,0.1523,2/17/2022,XNZE,0.0176,Ireland,-0.0003,,3/21/2023,Currency unhedged,Yes,No
IE000UZCJS58,DBX0RU,Xtrackers World Net Zero Pathway Paris Aligned UCITS ETF 1C,Xtrackers,34.74,32.24,38.31,0.0366,0.0019,0.1976,USD,0.0322,-0.0357,-0.0003,2/17/2022,XNZW,-0.0734,Ireland,0.0132,,3/21/2023,Currency unhedged,Yes,No
IE000HPBRE54,A3DESF,Goldman Sachs Paris-Aligned Climate World Equity UCITS ETF USD (Acc),Goldman Sachs,27.03,25.46,28.1,0.0378,0.0024,,USD,0.0346,-0.0327,,10/11/2022,GACL,,Ireland,0.017,,3/21/2023,Currency unhedged,Yes,No
IE000TZT8TI0,DBX0ST,Xtrackers Emerging Markets Net Zero Pathway Paris Aligned UCITS ETF,Xtrackers,30.69,29.95,33.7,0,0.002,,USD,0.003,-0.0675,,11/8/2022,XEMN,,Ireland,-0.0212,,3/21/2023,Currency unhedged,Yes,No
IE00074JLU02,DBX0SS,Xtrackers Japan Net Zero Pathway Paris Aligned UCITS ETF 1C,Xtrackers,29.92,28.75,31.8,0.0091,0.0015,,USD,-0.0066,-0.0132,0.0054,8/25/2022,XNJP,,Ireland,-0.0112,,3/21/2023,Currency unhedged,Yes,No
IE0002ZM3JI1,DBX0SR,Xtrackers USA Net Zero Pathway Paris Aligned UCITS ETF 1C,Xtrackers,28.12,26.63,31.46,0.0374,0.001,,USD,0.0336,-0.0342,-0.0234,8/25/2022,XNUS,,Ireland,0.0234,,3/21/2023,Currency unhedged,Yes,No
IE00BN4GXL63,A2QJ93,Tabula EUR IG Bond Paris-aligned Climate UCITS ETF Acc,Tabula,8.73,8.4,9.42,0.0128,0.0025,0.0606,EUR,0.0058,0.0012,0.0069,1/8/2021,TABC,-0.0784,Ireland,0.0012,-0.1279,3/21/2023,Currency unhedged,Yes,No
IE00BMDWYZ92,A2P4WJ,JPMorgan Carbon Transition Global Equity UCITS ETF USD (acc),J.P. Morgan,27.85,26.16,30.81,0.0332,0.0019,0.1942,USD,0.029,-0.0311,-0.0121,11/4/2020,JPCT,-0.0682,Ireland,0.018,-0.1362,3/21/2023,Currency unhedged,Yes,No
IE000W95TAE6,A3C4Y7,JPMorgan Carbon Transition Global Equity UCITS ETF EUR Hedged (acc),J.P. Morgan,26.54,23.89,30.31,0.0294,0.0019,0.2126,EUR Hedged,0.0266,-0.0331,0.0246,1/20/2022,JPCE,-0.1058,Ireland,0.0119,,3/21/2023,Currency hedged,Yes,No
IE000G3A6RN7,A3DUAK,JPMorgan Carbon Transition China Equity (CTB) UCITS ETF,J.P. Morgan,23.45,22.9,26.71,-0.0017,0.0035,,USD,0.0214,-0.0729,,12/6/2022,JCCT,,Ireland,-0.0089,,3/21/2023,Currency unhedged,Yes,No
IE000VTOHNZ0,A3DHPA,L&G Global Thematic ESG Exclusions UCITS ETF USD Accumulating,Legal & General (LGIM),9.62,9.06,10.21,0.0337,0.006,,USD,0.0237,-0.0574,-0.0186,9/1/2022,THNZ,,Ireland,-0.0042,,3/21/2023,Currency unhedged,Yes,No
LU1093307442,A11894,Ossiam Solactive Moody's Analytics IG Select Credit UCITS ETF 1C (EUR),Ossiam,166.64,158.47,180.47,0.0132,0.0035,0.0667,EUR,0.006,-0.0027,0.0109,12/29/2017,OSXF,-0.0847,Luxembourg,0.0002,-0.1437,3/21/2023,Currency unhedged,Yes,No
IE00BF0H7608,A2H9XR,L&G Pharma Breakthrough UCITS ETF,Legal & General (LGIM),10.46,9.5,11.49,-0.0484,0.0049,0.1949,USD,-0.0493,-0.0771,-0.0225,1/23/2018,ETLI,-0.0334,Ireland,0.0039,-0.0153,3/21/2023,Currency unhedged,Yes,No
LU2037748345,A2PN77,Amundi Smart City UCITS ETF (C),Amundi ETF,54.04,50.72,59.43,0.0292,0.0035,0.1694,EUR,0.0341,-0.0576,-0.0015,10/1/2019,AMEC,-0.0689,Luxembourg,-0.0007,-0.1846,3/21/2023,Currency unhedged,Yes,No
LU2037749822,A2PN78,Amundi Smart Factory UCITS ETF - EUR (C),Amundi ETF,63.71,55.93,73.14,0.1073,0.0035,0.2251,EUR,0.1069,-0.0278,0.0318,10/1/2019,540S,-0.1064,Luxembourg,0.0143,-0.2949,3/21/2023,Currency unhedged,Yes,No
IE000XD7KCJ7,A3C9MB,Global X Solar UCITS ETF USD Accumulating,Global X,14.92,12.3,20.24,-0.0448,0.005,0.3324,USD,-0.046,-0.0743,-0.175,2/15/2022,RA7Z,-0.0903,Ireland,-0.0666,,3/21/2023,Currency unhedged,Yes,No
LU0592216393,DBX0HR,Xtrackers Spanish Equity UCITS ETF 1C,Xtrackers,26.07,20.63,27.37,0.0745,0.003,0.1793,EUR,0.0809,-0.0487,0.1365,4/27/2011,XESP,0.0818,Luxembourg,-0.0132,-0.0211,3/21/2023,Currency unhedged,Yes,Yes
LU0994505336,DBX0K8,Xtrackers Spanish Equity UCITS ETF 1D,Xtrackers,20.7,16.58,21.73,0.0747,0.003,0.1791,EUR,0.081,-0.0486,0.1363,12/19/2013,XESD,0.0816,Luxembourg,-0.0132,-0.0215,3/21/2023,Currency unhedged,Yes,Yes
